"Language","original","english","czech","german","russian","polish","hungarian","italian","spanish","french","chinese","japanese","portuguese","chinesesimp",
"STR_CHEFZ_ITEM_MILKRICE_BULK_DESC","Rice simmered soft in milk. Warm, sweet with honey, and it drinks like a meal. Still in the cookware - take a portion into a bowl.","Rice simmered soft in milk. Warm, sweet with honey, and it drinks like a meal. Still in the cookware - take a portion into a bowl.","Rýže uvařená doměkka v mléce. Teplá, medem oslazená, a napojí jako celé jídlo. Pořád v nádobí - naber si porci do misky.","In Milch weich gekochter Reis. Warm, mit Honig süß - und er trägt wie eine Mahlzeit. Steht noch im Kochgerät - nimm eine Portion in eine Schüssel.","Рис, разваренный в молоке до мягкости. Тёплая, подслащённая мёдом, и утоляет жажду не хуже, чем голод. Ещё в посуде - возьми порцию в миску.","Ryż ugotowany do miękkości na mleku. Ciepły, słodzony miodem, i poi tak samo jak syci. Wciąż w naczyniu - nałóż porcję do miski.","Tejben puhára főtt rizs. Meleg, mézzel édesítve, és úgy olt szomjat, ahogy éhséget is. Még a főzőedényben van - szedj egy adagot tálba.","Riso cotto morbido nel latte. Caldo, dolcificato col miele, disseta quanto sazia. Ancora nella pentola - prendine una porzione in una ciotola.","Arroz cocido tierno en leche. Caliente, endulzado con miel, y quita la sed tanto como el hambre. Aún está en el utensilio - sírvete una ración en un cuenco.","Du riz cuit tendre dans le lait. Chaud, sucré au miel, il désaltère autant qu'il nourrit. Encore dans l'ustensile - servez-vous une portion dans un bol.","米在牛奶裡熬到軟爛。溫熱，用蜂蜜提甜，解渴的本事不輸果腹。還在鍋具裡 - 盛一份到碗裡。","米を牛乳で柔らかく煮た。温かく蜂蜜で甘く、喉の渇きまで満たしてくれる。まだ調理器具の中だ - 一人前を器に取り分けよう。","Arroz cozido macio em leite. Quente, adoçado com mel, mata a sede tanto quanto a fome. Ainda está no utensílio - sirva uma porção numa tigela.","米在牛奶里熬到软烂。温热，用蜂蜜提甜，解渴的本事不输果腹。还在炊具里 - 盛一份到碗里。",
"STR_CHEFZ_ITEM_HONEYBREADPLATE","Honey Bread Platter","Honey Bread Platter","Talíř s medovým chlebem","Honigbrot-Platte","Тарелка хлеба с мёдом","Półmisek chleba z miodem","Mézes kenyértál","Piatto di pane e miele","Fuente de pan con miel","Plateau de pain au miel","蜂蜜麵包拼盤","ハニーブレッドの盛り合わせ","Travessa de pão com mel","蜂蜜面包拼盘",
"STR_CHEFZ_ITEM_HONEYBREADPLATE_DESC","Bread with honey, butter if you have it. Almost no water, but the fastest energy on any plate.","Bread with honey, butter if you have it. Almost no water, but the fastest energy on any plate.","Chleba s medem, a když je, tak i s máslem. Vody skoro žádná, zato nejrychlejší energie ze všech talířů.","Brot mit Honig, Butter wenn vorhanden. Kaum Wasser, dafür die schnellste Energie auf jedem Teller.","Хлеб с мёдом, и с маслом, если оно есть. Влаги почти никакой, зато самая быстрая энергия на любой тарелке.","Chleb z miodem, a jak jest masło, to i z masłem. Wody prawie żadnej, za to najszybsza energia z całego stołu.","Kenyér mézzel, és vajjal, ha akad. Vizet szinte nem ad, viszont ez a leggyorsabb energia bármely tányéron.","Pane con il miele, e burro se ce n'è. Acqua quasi zero, ma è l'energia più rapida che un piatto possa dare.","Pan con miel, y mantequilla si la hay. Casi nada de agua, pero la energía más rápida de cualquier plato.","Du pain au miel, avec du beurre si vous en avez. Presque pas d'eau, mais l'énergie la plus rapide de toutes les assiettes.","麵包抹蜂蜜，有奶油就再抹一層。幾乎不補水，卻是所有餐盤裡來得最快的熱量。","パンに蜂蜜、あればバターも。水分はほとんどないが、皿の上で最も早く効く熱量だ。","Pão com mel, e manteiga se houver. Quase nada de água, mas a energia mais rápida de qualquer prato.","面包抹蜂蜜，有黄油就再抹一层。几乎不补水，却是所有餐盘里来得最快的热量。",
"STR_CHEFZ_ITEM_HONEYBREADPLATE_BULK","Honey Bread Platter (Cookware)","Honey Bread Platter (Cookware)","Talíř s medovým chlebem (nádobí)","Honigbrot-Platte (Kochgerät)","Тарелка хлеба с мёдом (посуда)","Półmisek chleba z miodem (naczynie)","Mézes kenyértál (főzőedény)","Piatto di pane e miele (pentola)","Fuente de pan con miel (utensilio)","Plateau de pain au miel (ustensile)","蜂蜜麵包拼盤 (鍋具)","ハニーブレッドの盛り合わせ (調理器具)","Travessa de pão com mel (utensílio)","蜂蜜面包拼盘 (炊具)",
"STR_CHEFZ_ITEM_HONEYBREADPLATE_BULK_DESC","Bread with honey, butter if you have it. Almost no water, but the fastest energy on any plate. Still in the cookware - take a portion onto a plate.","Bread with honey, butter if you have it. Almost no water, but the fastest energy on any plate. Still in the cookware - take a portion onto a plate.","Chleba s medem, a když je, tak i s máslem. Vody skoro žádná, zato nejrychlejší energie ze všech talířů. Pořád v nádobí - naber si porci na talíř.","Brot mit Honig, Butter wenn vorhanden. Kaum Wasser, dafür die schnellste Energie auf jedem Teller. Steht noch im Kochgerät - nimm eine Portion auf einen Teller.","Хлеб с мёдом, и с маслом, если оно есть. Влаги почти никакой, зато самая быстрая энергия на любой тарелке. Ещё в посуде - возьми порцию на тарелку.","Chleb z miodem, a jak jest masło, to i z masłem. Wody prawie żadnej, za to najszybsza energia z całego stołu. Wciąż w naczyniu - nałóż porcję na talerz.","Kenyér mézzel, és vajjal, ha akad. Vizet szinte nem ad, viszont ez a leggyorsabb energia bármely tányéron. Még a főzőedényben van - szedj egy adagot tányérra.","Pane con il miele, e burro se ce n'è. Acqua quasi zero, ma è l'energia più rapida che un piatto possa dare. Ancora nella pentola - prendine una porzione nel piatto.","Pan con miel, y mantequilla si la hay. Casi nada de agua, pero la energía más rápida de cualquier plato. Aún está en el utensilio - sírvete una ración en un plato.","Du pain au miel, avec du beurre si vous en avez. Presque pas d'eau, mais l'énergie la plus rapide de toutes les assiettes. Encore dans l'ustensile - servez-vous une portion dans une assiette.","麵包抹蜂蜜，有奶油就再抹一層。幾乎不補水，卻是所有餐盤裡來得最快的熱量。還在鍋具裡 - 盛一份到盤子上。","パンに蜂蜜、あればバターも。水分はほとんどないが、皿の上で最も早く効く熱量だ。まだ調理器具の中だ - 一人前を皿に取り分けよう。","Pão com mel, e manteiga se houver. Quase nada de água, mas a energia mais rápida de qualquer prato. Ainda está no utensílio - sirva uma porção num prato.","面包抹蜂蜜，有黄油就再抹一层。几乎不补水，却是所有餐盘里来得最快的热量。还在炊具里 - 盛一份到盘子上。",
"STR_CHEFZ_CAT_BEANS","Beans","Beans","Fazole","Bohnen","Фасоль","Fasola","Bab","Fagioli","Alubias","Haricots","豆類","豆","Feijão","豆类",
"STR_CHEFZ_ITEM_HUNTERSTEW","Hunter Stew","Hunter Stew","Lovecký guláš","Jägereintopf","Охотничье рагу","Gulasz myśliwski","Vadászpörkölt","Spezzatino del cacciatore","Estofado del cazador","Ragoût du chasseur","獵人燉肉","ハンターシチュー","Guisado do caçador","猎人炖肉",
"STR_CHEFZ_ITEM_HUNTERSTEW_DESC","Wild meat, root vegetables and mushrooms, simmered down with thyme. The bowl a hunter comes home to.","Wild meat, root vegetables and mushrooms, simmered down with thyme. The bowl a hunter comes home to.","Zvěřina, kořenová zelenina a houby, vydušené s tymiánem. Miska, ke které se lovec vrací domů.","Wildfleisch, Wurzelgemüse und Pilze, mit Thymian eingekocht. Die Schüssel, zu der ein Jäger heimkommt.","Дичь, корнеплоды и грибы, уваренные с тимьяном. Та самая миска, к которой охотник возвращается домой.","Dziczyzna, warzywa korzeniowe i grzyby, duszone z tymiankiem. Miska, do której wraca myśliwy.","Vadhús, gyökérzöldség és gomba, kakukkfűvel összefőzve. Ez a tál várja haza a vadászt.","Selvaggina, radici e funghi, stufati con il timo. La ciotola che aspetta il cacciatore al ritorno.","Carne de caza, raíces y setas, guisadas con tomillo. El cuenco al que vuelve un cazador.","Du gibier, des légumes-racines et des champignons, mijotés au thym. Le bol qui attend le chasseur au retour.","野味、根莖蔬菜和蘑菇，加百里香一同燉煮收汁。獵人回到家，等著他的就是這一碗。","野生肉と根菜、きのこをタイムとともに煮詰めた。狩りから帰った猟師を待つ一杯。","Carne de caça, raízes e cogumelos, apurados com tomilho. A tigela que espera o caçador em casa.","野味、根茎蔬菜和蘑菇，加百里香一同炖煮收汁。猎人回到家，等着他的就是这一碗。",
"STR_CHEFZ_ITEM_HUNTERSTEW_BULK","Hunter Stew (Cookware)","Hunter Stew (Cookware)","Lovecký guláš (nádobí)","Jägereintopf (Kochgerät)","Охотничье рагу (посуда)","Gulasz myśliwski (naczynie)","Vadászpörkölt (főzőedény)","Spezzatino del cacciatore (pentola)","Estofado del cazador (utensilio)","Ragoût du chasseur (ustensile)","獵人燉肉 (鍋具)","ハンターシチュー (調理器具)","Guisado do caçador (utensílio)","猎人炖肉 (炊具)",
"STR_CHEFZ_ITEM_HUNTERSTEW_BULK_DESC","Wild meat, root vegetables and mushrooms, simmered down with thyme. Still in the cookware - take a portion into a bowl.","Wild meat, root vegetables and mushrooms, simmered down with thyme. Still in the cookware - take a portion into a bowl.","Zvěřina, kořenová zelenina a houby, vydušené s tymiánem. Pořád v nádobí - naber si porci do misky.","Wildfleisch, Wurzelgemüse und Pilze, mit Thymian eingekocht. Steht noch im Kochgerät - nimm eine Portion in eine Schüssel.","Дичь, корнеплоды и грибы, уваренные с тимьяном. Ещё в посуде - возьми порцию в миску.","Dziczyzna, warzywa korzeniowe i grzyby, duszone z tymiankiem. Wciąż w naczyniu - nałóż porcję do miski.","Vadhús, gyökérzöldség és gomba, kakukkfűvel összefőzve. Még a főzőedényben van - szedj egy adagot tálba.","Selvaggina, radici e funghi, stufati con il timo. Ancora nella pentola - prendine una porzione in una ciotola.","Carne de caza, raíces y setas, guisadas con tomillo. Aún está en el utensilio - sírvete una ración en un cuenco.","Du gibier, des légumes-racines et des champignons, mijotés au thym. Encore dans l'ustensile - servez-vous une portion dans un bol.","野味、根莖蔬菜和蘑菇，加百里香一同燉煮收汁。還在鍋具裡 - 盛一份到碗裡。","野生肉と根菜、きのこをタイムとともに煮詰めた。まだ調理器具の中だ - 一人前を器に取り分けよう。","Carne de caça, raízes e cogumelos, apurados com tomilho. Ainda está no utensílio - sirva uma porção numa tigela.","野味、根茎蔬菜和蘑菇，加百里香一同炖煮收汁。还在炊具里 - 盛一份到碗里。",
"STR_CHEFZ_ITEM_FISHERMANSTEW","Fisherman's Stew","Fisherman's Stew","Rybí guláš","Fischereintopf","Уха по-рыбацки","Zupa rybacka","Halászlé","Zuppa del pescatore","Guiso del pescador","Ragoût du pêcheur","漁夫燉魚","漁師のシチュー","Caldeirada do pescador","渔夫炖鱼",
"STR_CHEFZ_ITEM_FISHERMANSTEW_DESC","Fish, potato and carrot with dill. Lighter than the hunter's pot and easier on an empty stomach.","Fish, potato and carrot with dill. Lighter than the hunter's pot and easier on an empty stomach.","Ryba, brambory a mrkev s koprem. Lehčí než lovecký hrnec a na prázdný žaludek snesitelnější.","Fisch, Kartoffel und Karotte mit Dill. Leichter als der Jägertopf und verträglicher auf leeren Magen.","Рыба, картошка и морковь с укропом. Легче охотничьего котелка и мягче для пустого желудка.","Ryba, ziemniaki i marchew z koperkiem. Lżejsza niż myśliwski kocioł i łagodniejsza dla pustego żołądka.","Hal, krumpli és sárgarépa kaporral. Könnyebb a vadász fazekánál, és üres gyomorra is jobban esik.","Pesce, patate e carote con l'aneto. Più leggera della pentola del cacciatore e più gentile a stomaco vuoto.","Pescado, patata y zanahoria con eneldo. Más ligero que la olla del cazador y más suave con el estómago vacío.","Du poisson, des pommes de terre et des carottes à l'aneth. Plus léger que la marmite du chasseur, et plus doux à jeun.","魚、馬鈴薯和胡蘿蔔，加上蒔蘿。比獵人那鍋清爽，空腹吃也不傷胃。","魚とじゃがいも、にんじんをディルで。猟師の鍋より軽く、空きっ腹にもやさしい。","Peixe, batata e cenoura com endro. Mais leve que o tacho do caçador e mais suave em jejum.","鱼、土豆和胡萝卜，加上莳萝。比猎人那锅清爽，空腹吃也不伤胃。",
"STR_CHEFZ_ITEM_FISHERMANSTEW_BULK","Fisherman's Stew (Cookware)","Fisherman's Stew (Cookware)","Rybí guláš (nádobí)","Fischereintopf (Kochgerät)","Уха по-рыбацки (посуда)","Zupa rybacka (naczynie)","Halászlé (főzőedény)","Zuppa del pescatore (pentola)","Guiso del pescador (utensilio)","Ragoût du pêcheur (ustensile)","漁夫燉魚 (鍋具)","漁師のシチュー (調理器具)","Caldeirada do pescador (utensílio)","渔夫炖鱼 (炊具)",
"STR_CHEFZ_ITEM_FISHERMANSTEW_BULK_DESC","Fish, potato and carrot with dill. Still in the cookware - take a portion into a bowl.","Fish, potato and carrot with dill. Still in the cookware - take a portion into a bowl.","Ryba, brambory a mrkev s koprem. Pořád v nádobí - naber si porci do misky.","Fisch, Kartoffel und Karotte mit Dill. Steht noch im Kochgerät - nimm eine Portion in eine Schüssel.","Рыба, картошка и морковь с укропом. Ещё в посуде - возьми порцию в миску.","Ryba, ziemniaki i marchew z koperkiem. Wciąż w naczyniu - nałóż porcję do miski.","Hal, krumpli és sárgarépa kaporral. Még a főzőedényben van - szedj egy adagot tálba.","Pesce, patate e carote con l'aneto. Ancora nella pentola - prendine una porzione in una ciotola.","Pescado, patata y zanahoria con eneldo. Aún está en el utensilio - sírvete una ración en un cuenco.","Du poisson, des pommes de terre et des carottes à l'aneth. Encore dans l'ustensile - servez-vous une portion dans un bol.","魚、馬鈴薯和胡蘿蔔，加上蒔蘿。還在鍋具裡 - 盛一份到碗裡。","魚とじゃがいも、にんじんをディルで。まだ調理器具の中だ - 一人前を器に取り分けよう。","Peixe, batata e cenoura com endro. Ainda está no utensílio - sirva uma porção numa tigela.","鱼、土豆和胡萝卜，加上莳萝。还在炊具里 - 盛一份到碗里。",
"STR_CHEFZ_ITEM_VEGETABLESOUP","Vegetable Soup","Vegetable Soup","Zeleninová polévka","Gemüsesuppe","Овощной суп","Zupa jarzynowa","Zöldségleves","Zuppa di verdure","Sopa de verduras","Soupe de légumes","蔬菜湯","野菜スープ","Sopa de legumes","蔬菜汤",
"STR_CHEFZ_ITEM_VEGETABLESOUP_DESC","Potato, carrot, onion and cabbage in water. Little energy, plenty of water - the first thing anyone learns to cook.","Potato, carrot, onion and cabbage in water. Little energy, plenty of water - the first thing anyone learns to cook.","Brambory, mrkev, cibule a zelí ve vodě. Málo energie, hodně vody - první věc, kterou se každý naučí uvařit.","Kartoffel, Karotte, Zwiebel und Kohl in Wasser. Wenig Energie, viel Wasser - das Erste, was jeder kochen lernt.","Картошка, морковь, лук и капуста в воде. Мало энергии, много влаги - первое, что каждый учится готовить.","Ziemniaki, marchew, cebula i kapusta w wodzie. Mało energii, dużo wody - pierwsza rzecz, jaką każdy uczy się gotować.","Krumpli, sárgarépa, hagyma és káposzta vízben. Kevés energia, sok víz - ez az első, amit bárki megtanul főzni.","Patate, carote, cipolla e cavolo nell'acqua. Poca energia, molta acqua - la prima cosa che chiunque impara a cucinare.","Patata, zanahoria, cebolla y col en agua. Poca energía, mucha agua - lo primero que cualquiera aprende a cocinar.","Pomme de terre, carotte, oignon et chou dans l'eau. Peu d'énergie, beaucoup d'eau - la première chose que l'on apprend à cuisiner.","馬鈴薯、胡蘿蔔、洋蔥和甘藍，下水煮成。熱量不高，水分很足 - 誰學做菜都是從這道開始。","じゃがいも、にんじん、玉ねぎ、キャベツを水で煮た。熱量は少なく水分は多い - 誰もが最初に覚える料理だ。","Batata, cenoura, cebola e couve em água. Pouca energia, muita água - a primeira coisa que qualquer um aprende a cozinhar.","土豆、胡萝卜、洋葱和卷心菜，下水煮成。热量不高，水分很足 - 谁学做菜都是从这道开始。",
"STR_CHEFZ_ITEM_VEGETABLESOUP_BULK","Vegetable Soup (Cookware)","Vegetable Soup (Cookware)","Zeleninová polévka (nádobí)","Gemüsesuppe (Kochgerät)","Овощной суп (посуда)","Zupa jarzynowa (naczynie)","Zöldségleves (főzőedény)","Zuppa di verdure (pentola)","Sopa de verduras (utensilio)","Soupe de légumes (ustensile)","蔬菜湯 (鍋具)","野菜スープ (調理器具)","Sopa de legumes (utensílio)","蔬菜汤 (炊具)",
"STR_CHEFZ_ITEM_VEGETABLESOUP_BULK_DESC","Potato, carrot, onion and cabbage in water. Still in the cookware - take a portion into a bowl.","Potato, carrot, onion and cabbage in water. Still in the cookware - take a portion into a bowl.","Brambory, mrkev, cibule a zelí ve vodě. Pořád v nádobí - naber si porci do misky.","Kartoffel, Karotte, Zwiebel und Kohl in Wasser. Steht noch im Kochgerät - nimm eine Portion in eine Schüssel.","Картошка, морковь, лук и капуста в воде. Ещё в посуде - возьми порцию в миску.","Ziemniaki, marchew, cebula i kapusta w wodzie. Wciąż w naczyniu - nałóż porcję do miski.","Krumpli, sárgarépa, hagyma és káposzta vízben. Még a főzőedényben van - szedj egy adagot tálba.","Patate, carote, cipolla e cavolo nell'acqua. Ancora nella pentola - prendine una porzione in una ciotola.","Patata, zanahoria, cebolla y col en agua. Aún está en el utensilio - sírvete una ración en un cuenco.","Pomme de terre, carotte, oignon et chou dans l'eau. Encore dans l'ustensile - servez-vous une portion dans un bol.","馬鈴薯、胡蘿蔔、洋蔥和甘藍，下水煮成。還在鍋具裡 - 盛一份到碗裡。","じゃがいも、にんじん、玉ねぎ、キャベツを水で煮た。まだ調理器具の中だ - 一人前を器に取り分けよう。","Batata, cenoura, cebola e couve em água. Ainda está no utensílio - sirva uma porção numa tigela.","土豆、胡萝卜、洋葱和卷心菜，下水煮成。还在炊具里 - 盛一份到碗里。",
"STR_CHEFZ_ITEM_BONEBROTHSOUP","Bone Broth Soup","Bone Broth Soup","Polévka z kostního vývaru","Knochenbrühsuppe","Суп на костном бульоне","Zupa na bulionie kostnym","Csontlevesből főzött leves","Zuppa di brodo di ossa","Sopa de caldo de huesos","Soupe au bouillon d'os","骨高湯蔬菜湯","骨だしの野菜スープ","Sopa de caldo de ossos","骨汤蔬菜汤",
"STR_CHEFZ_ITEM_BONEBROTHSOUP_DESC","Vegetables and herbs drawn out in bone broth. It fills little and carries far.","Vegetables and herbs drawn out in bone broth. It fills little and carries far.","Zelenina a bylinky vyluhované v kostním vývaru. Zasytí málo, ale vydrží dlouho.","Gemüse und Kräuter, in Knochenbrühe ausgezogen. Sie sättigt wenig und trägt weit.","Овощи и травы, вытянутые в костном бульоне. Насыщает мало, а держит долго.","Warzywa i zioła wyciągnięte w bulionie kostnym. Syci niewiele, a niesie daleko.","Zöldség és fűszernövény csontlében kifőzve. Keveset laktat, de sokáig kitart.","Verdure ed erbe estratte nel brodo di ossa. Sazia poco e regge a lungo.","Verduras y hierbas extraídas en caldo de huesos. Llena poco y sostiene mucho.","Des légumes et des herbes infusés dans un bouillon d'os. Elle nourrit peu et tient longtemps.","蔬菜與香草在骨高湯裡熬出滋味。不太頂飽，卻撐得久。","野菜とハーブの味を骨だしに引き出した。腹はさほど膨れないが、長く効く。","Legumes e ervas extraídos em caldo de ossos. Enche pouco e sustenta muito.","蔬菜与香草在骨汤里熬出滋味。不太顶饱，却撑得久。",
"STR_CHEFZ_ITEM_BONEBROTHSOUP_BULK","Bone Broth Soup (Cookware)","Bone Broth Soup (Cookware)","Polévka z kostního vývaru (nádobí)","Knochenbrühsuppe (Kochgerät)","Суп на костном бульоне (посуда)","Zupa na bulionie kostnym (naczynie)","Csontlevesből főzött leves (főzőedény)","Zuppa di brodo di ossa (pentola)","Sopa de caldo de huesos (utensilio)","Soupe au bouillon d'os (ustensile)","骨高湯蔬菜湯 (鍋具)","骨だしの野菜スープ (調理器具)","Sopa de caldo de ossos (utensílio)","骨汤蔬菜汤 (炊具)",
"STR_CHEFZ_ITEM_BONEBROTHSOUP_BULK_DESC","Vegetables and herbs drawn out in bone broth. Still in the cookware - take a portion into a bowl.","Vegetables and herbs drawn out in bone broth. Still in the cookware - take a portion into a bowl.","Zelenina a bylinky vyluhované v kostním vývaru. Pořád v nádobí - naber si porci do misky.","Gemüse und Kräuter, in Knochenbrühe ausgezogen. Steht noch im Kochgerät - nimm eine Portion in eine Schüssel.","Овощи и травы, вытянутые в костном бульоне. Ещё в посуде - возьми порцию в миску.","Warzywa i zioła wyciągnięte w bulionie kostnym. Wciąż w naczyniu - nałóż porcję do miski.","Zöldség és fűszernövény csontlében kifőzve. Még a főzőedényben van - szedj egy adagot tálba.","Verdure ed erbe estratte nel brodo di ossa. Ancora nella pentola - prendine una porzione in una ciotola.","Verduras y hierbas extraídas en caldo de huesos. Aún está en el utensilio - sírvete una ración en un cuenco.","Des légumes et des herbes infusés dans un bouillon d'os. Encore dans l'ustensile - servez-vous une portion dans un bol.","蔬菜與香草在骨高湯裡熬出滋味。還在鍋具裡 - 盛一份到碗裡。","野菜とハーブの味を骨だしに引き出した。まだ調理器具の中だ - 一人前を器に取り分けよう。","Legumes e ervas extraídos em caldo de ossos. Ainda está no utensílio - sirva uma porção numa tigela.","蔬菜与香草在骨汤里熬出滋味。还在炊具里 - 盛一份到碗里。",
"STR_CHEFZ_ITEM_CHERNARUSCHILI","Chernarus Chili","Chernarus Chili","Chilli z Chernarusu","Chernarus-Chili","Чили по-чернорусски","Chili z Chernarusu","Chernarusi chili","Chili di Chernarus","Chili de Chernarus","Chili de Chernarus","切爾諾盧斯辣豆醬","チェルナルス風チリ","Chili de Chernarus","切尔诺卢斯辣豆酱",
"STR_CHEFZ_ITEM_CHERNARUSCHILI_DESC","Meat, beans and tomato under a heavy hand of paprika. The most filling bowl in the pot - and the driest.","Meat, beans and tomato under a heavy hand of paprika. The most filling bowl in the pot - and the driest.","Maso, fazole a rajčata pod pořádnou dávkou papriky. Nejvydatnější miska z hrnce - a taky nejsušší.","Fleisch, Bohnen und Tomate unter reichlich Paprika. Die sättigendste Schüssel aus dem Topf - und die trockenste.","Мясо, фасоль и помидоры под щедрой рукой паприки. Самая сытная миска из котелка - и самая сухая.","Mięso, fasola i pomidory pod solidną porcją papryki. Najbardziej sycąca miska z kotła - i najsuchsza.","Hús, bab és paradicsom, bőven megpaprikázva. A fazék legtáplálóbb tálja - és egyben a legszárazabb.","Carne, fagioli e pomodoro sotto una mano pesante di paprika. La ciotola più saziante della pentola - e la più asciutta.","Carne, alubias y tomate bajo una mano generosa de pimentón. El cuenco más saciante de la olla - y el más seco.","Viande, haricots et tomate sous une bonne dose de paprika. Le bol le plus nourrissant de la marmite - et le plus sec.","肉、豆子與番茄，撒上毫不手軟的紅椒粉。鍋裡最頂飽的一碗 - 也是最乾的一碗。","肉と豆とトマトに、パプリカをたっぷりと。鍋の中で最も腹にたまる一杯 - そして最も水気がない。","Carne, feijão e tomate sob uma mão pesada de colorau. A tigela mais saciante do tacho - e a mais seca.","肉、豆子与番茄，撒上毫不手软的红椒粉。锅里最顶饱的一碗 - 也是最干的一碗。",
"STR_CHEFZ_ITEM_CHERNARUSCHILI_BULK","Chernarus Chili (Cookware)","Chernarus Chili (Cookware)","Chilli z Chernarusu (nádobí)","Chernarus-Chili (Kochgerät)","Чили по-чернорусски (посуда)","Chili z Chernarusu (naczynie)","Chernarusi chili (főzőedény)","Chili di Chernarus (pentola)","Chili de Chernarus (utensilio)","Chili de Chernarus (ustensile)","切爾諾盧斯辣豆醬 (鍋具)","チェルナルス風チリ (調理器具)","Chili de Chernarus (utensílio)","切尔诺卢斯辣豆酱 (炊具)",
"STR_CHEFZ_ITEM_CHERNARUSCHILI_BULK_DESC","Meat, beans and tomato under a heavy hand of paprika. Still in the cookware - take a portion into a bowl.","Meat, beans and tomato under a heavy hand of paprika. Still in the cookware - take a portion into a bowl.","Maso, fazole a rajčata pod pořádnou dávkou papriky. Pořád v nádobí - naber si porci do misky.","Fleisch, Bohnen und Tomate unter reichlich Paprika. Steht noch im Kochgerät - nimm eine Portion in eine Schüssel.","Мясо, фасоль и помидоры под щедрой рукой паприки. Ещё в посуде - возьми порцию в миску.","Mięso, fasola i pomidory pod solidną porcją papryki. Wciąż w naczyniu - nałóż porcję do miski.","Hús, bab és paradicsom, bőven megpaprikázva. Még a főzőedényben van - szedj egy adagot tálba.","Carne, fagioli e pomodoro sotto una mano pesante di paprika. Ancora nella pentola - prendine una porzione in una ciotola.","Carne, alubias y tomate bajo una mano generosa de pimentón. Aún está en el utensilio - sírvete una ración en un cuenco.","Viande, haricots et tomate sous une bonne dose de paprika. Encore dans l'ustensile - servez-vous une portion dans un bol.","肉、豆子與番茄，撒上毫不手軟的紅椒粉。還在鍋具裡 - 盛一份到碗裡。","肉と豆とトマトに、パプリカをたっぷりと。まだ調理器具の中だ - 一人前を器に取り分けよう。","Carne, feijão e tomate sob uma mão pesada de colorau. Ainda está no utensílio - sirva uma porção numa tigela.","肉、豆子与番茄，撒上毫不手软的红椒粉。还在炊具里 - 盛一份到碗里。",
"STR_CHEFZ_TAKE_PLATE","Take portion onto plate","Take portion onto plate","Nabrat porci na talíř","Portion auf den Teller nehmen","Взять порцию на тарелку","Nałóż porcję na talerz","Adagot szed a tányérra","Prendi una porzione nel piatto","Servir una ración en el plato","Servir une portion dans l'assiette","盛一份到盤子上","一人前を皿に取る","Servir uma porção no prato","盛一份到盘子上",
"STR_CHEFZ_TIER_POOR","Poor","Poor","Mizerné","Dürftig","Скверное","Marne","Gyatra","Scarso","Pobre","Médiocre","粗劣","粗末","Fraco","劣质",
"STR_CHEFZ_TIER_SIMPLE","Simple","Simple","Jednoduché","Einfach","Простое","Proste","Egyszerű","Semplice","Simple","Simple","簡單","簡素","Simples","简单",
"STR_CHEFZ_TIER_PREPARED","Prepared","Prepared","Připravené","Zubereitet","Приготовленное","Przyrządzone","Elkészített","Preparato","Preparado","Préparé","妥善調理","調理済み","Preparado","妥善调理",
"STR_CHEFZ_TIER_SEASONED","Seasoned","Seasoned","Ochucené","Gewürzt","Приправленное","Doprawione","Fűszerezett","Condito","Sazonado","Assaisonné","調味講究","味付け上々","Temperado","调味讲究",
"STR_CHEFZ_TIER_PREMIUM","Premium","Premium","Prvotřídní","Erstklassig","Первоклассное","Pierwszorzędne","Kiváló","Eccellente","Excelente","Excellent","頂級","極上","Excelente","顶级",
"STR_CHEFZ_ITEM_SURVIVORSPAGHETTI","Survivor Spaghetti","Survivor Spaghetti","Špagety přeživšího","Survivor-Spaghetti","Спагетти выжившего","Spaghetti ocalałego","Túlélő spagettije","Spaghetti del sopravvissuto","Espaguetis del superviviente","Spaghettis du survivant","倖存者義大利麵","サバイバー・スパゲッティ","Esparguete do sobrevivente","幸存者意大利面",
"STR_CHEFZ_ITEM_SURVIVORSPAGHETTI_DESC","Pasta in tomato sauce. Nothing clever about it - and after three days of dried meat it tastes like a holiday.","Pasta in tomato sauce. Nothing clever about it - and after three days of dried meat it tastes like a holiday.","Těstoviny v rajčatové omáčce. Nic důmyslného - ale po třech dnech sušeného masa chutná jako svátek.","Nudeln in Tomatensauce. Nichts Raffiniertes - und nach drei Tagen Trockenfleisch schmeckt es wie Urlaub.","Паста в томатном соусе. Ничего хитрого - но после трёх дней сушёного мяса это на вкус как праздник.","Makaron w sosie pomidorowym. Nic wyszukanego - ale po trzech dniach suszonego mięsa smakuje jak święto.","Tészta paradicsomszószban. Semmi különös - de három nap szárított hús után ünnepnek érződik.","Pasta al sugo di pomodoro. Niente di raffinato - ma dopo tre giorni di carne secca sa di festa.","Pasta con salsa de tomate. Nada del otro mundo - pero tras tres días de carne seca sabe a fiesta.","Des pâtes à la sauce tomate. Rien de sophistiqué - mais après trois jours de viande séchée, ça a un goût de fête.","番茄醬汁拌義大利麵。沒什麼講究 - 可在啃了三天肉乾之後，這味道像過節。","トマトソースのパスタ。気の利いたところは何もない - だが干し肉が三日続いたあとでは、ごちそうの味がする。","Massa com molho de tomate. Nada de especial - mas depois de três dias de carne seca sabe a festa.","番茄酱汁拌意大利面。没什么讲究 - 可在啃了三天肉干之后，这味道像过节。",
